"Data Source","World Development Indicators",

"Last Updated Date","2015-07-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Aruba","ABW","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","2.48487305641174","2.59583306312561","2.71048974990845","2.82731008529663","2.94937658309937","3.08054399490356","3.21596884727478","3.36095356941223","3.5265908241272","3.74123024940491","4.00914239883423","4.34402227401733","4.73357963562012","5.13786745071411","5.52003288269043","5.8544225692749","6.13147592544556","6.35622692108154","6.54177618026733","6.70579195022583","6.84904146194458","6.975745677948","7.07159614562988","7.15388059616089","7.23369026184082","7.3173828125","7.42130136489868","7.54103660583496","7.65263509750366","7.69923973083496","7.65430927276611","7.50971031188965","7.30710029602051","7.10502338409424","6.9621901512146","6.90809965133667","6.94512891769409","7.0523247718811","7.21389627456665","7.39404964447021","7.57885932922363","7.75507545471191","7.9351544380188","8.12348651885986","8.33991622924805","8.58833789825439","8.87930202484131","9.20578193664551","9.56247997283936","9.93117618560791","10.2995166778564","10.6610288619995","11.0202770233154","11.3330936440225","11.7556631957537",
"Andorra","AND","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","2.45307970046997","2.44217252731323","2.43160438537598","2.42138051986694","2.41139459609985","2.40165519714355","2.39182186126709","2.38192462921143","2.37245798110962","2.36412978172302","2.35722517967224","2.35183715820313","2.34716725349426","2.34182476997375","2.33386492729187","2.3220911026001","2.3068585395813","2.28852605819702","2.265864610672","2.23694753646851","2.20036816596985","2.15411567687988","2.09825587272644","2.0363621711731","1.9753749370575","1.92252969741821","1.88007235527039","1.84878444671631","1.83431100845337","1.84217607975006","1.87260580062866","1.92369306087494","1.98482084274292","2.04082608222961","2.08053755760193","2.10106039047241","2.10413551330566","2.09449172019959","2.07703948020935","2.05821561813354","2.04294562339783","2.0324969291687","2.02617621421814","2.02450728416443","2.02760076522827","2.03561782836914","2.0481653213501","2.06566476821899","2.0898449420929","2.12271547317505","2.16502952575684","2.21716666221619","2.27722239494324","2.34856852688334","2.40806434215699",
"Angola","AGO","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","2.65361094474792","2.65134024620056","2.64926195144653","2.64765691757202","2.64713168144226","2.64812684059143","2.65026593208313","2.65306878089905","2.65634512901306","2.66055464744568","2.66539621353149","2.67080974578857","2.67650318145752","2.68207287788391","2.68725943565369","2.69169950485229","2.69533252716064","2.69805645942688","2.69935989379883","2.69881725311279","2.69616603851318","2.69140100479126","2.68474364280701","2.67668604850769","2.66755366325378","2.65767216682434","2.64713573455811","2.63588976860046","2.62373495101929","2.610591173172","2.59646844863892","2.58162999153137","2.56648373603821","2.5514862537384","2.53702664375305","2.52339696884155","2.51041102409363","2.49807906150818","2.48695683479309","2.47770357131958","2.47068381309509","2.46615934371948","2.4635956287384","2.46179986000061","2.45927906036377","2.45516657829285","2.44976615905762","2.44365882873535","2.43683123588562","2.4292414188385","2.42121338844299","2.41250824928284","2.40399312973022","2.40195219568455","2.39992201383902",
"Albania","ALB","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","5.30167198181152","5.28806495666504","5.3078179359436","5.33930540084839","5.35543298721313","5.33980131149292","5.28893041610718","5.21282434463501","5.12557554244995","5.04554510116577","4.98488521575928","4.94516515731812","4.92142391204834","4.91076564788818","4.90897798538208","4.91236257553101","4.92101383209229","4.93501758575439","4.95119524002075","4.96638917922974","4.97814083099365","4.98798847198486","4.99695873260498","5.00267696380615","5.00219058990479","4.99514293670654","4.97937393188477","4.95972347259521","4.94971561431885","4.96606159210205","5.01923179626465","5.11569738388062","5.25301599502563","5.42220735549927","5.60734081268311","5.79500389099121","5.97765445709229","6.1592755317688","6.34980583190918","6.56642198562622","6.82116651535034","7.11905097961426","7.45398616790771","7.8139214515686","8.18040657043457","8.53804397583008","8.88320541381836","9.21732616424561","9.53479194641113","9.83049201965332","10.1022081375122","10.3461036682129","10.5661363601685","10.7277317317052","10.9812134250724",
"Arab World","ARB","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.41932648178936","3.4467669747257","3.47432577468323","3.50076221047683","3.52457901749963","3.54496916185934","3.56138050783635","3.57430750965769","3.58513675430385","3.59564932526345","3.60676795158988","3.6191840837932","3.63179446403167","3.64222990393901","3.64752539263245","3.64603672092733","3.63795090056438","3.62494628110356","3.60888114634379","3.59198218868498","3.57595217030051","3.56140723606725","3.54870769659911","3.53886104611225","3.53283281205324","3.53153330373851","3.53476061582817","3.542635338713","3.55654077351298","3.5779102422892","3.59485976974922","3.63162258080011","3.69184457954996","3.73745863400821","3.7864158570045","3.82586129046629","3.87840513088292","3.9310196616053","3.98119943165916","4.02529417018635","4.06083854050865","4.08788326159133","4.10747595543901","4.12018766725244","4.12711862175449","4.12957081814188","4.12844009171891","4.1252054507772","4.12244065724163","4.12310178723366","4.12954460367953","4.14118397660494","4.15958586311224","4.19385095543657","4.2360190497983",
"United Arab Emirates","ARE","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.4148736000061","3.07284569740295","2.6715943813324","2.29243087768555","1.97677278518677","1.7370388507843","1.53547072410584","1.36472272872925","1.27128493785858","1.30544793605804","1.45899653434753","1.70309066772461","1.95913028717041","2.13827013969421","2.18395566940308","2.10233092308044","1.92621695995331","1.71389007568359","1.51887536048889","1.37888288497925","1.3018993139267","1.27977550029755","1.29117941856384","1.31654298305511","1.33171534538269","1.32309687137604","1.29110705852509","1.2453145980835","1.19316172599792","1.14341115951538","1.10091459751129","1.06404495239258","1.03115928173065","1.00540137290955","0.990386426448822","0.986913442611694","0.991375327110291","0.99935108423233","1.00842642784119","1.01660597324371","1.02060174942017","1.029052734375","1.03757202625275","1.01972126960754","0.947806537151337","0.826294720172882","0.678188025951386","0.538625657558441","0.43152779340744","0.364962875843048","0.335033774375916","0.334898352622986","0.357313126325607","0.417884238490609","0.458455682758492",
"Argentina","ARG","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","5.58285570144653","5.72111845016479","5.85614490509033","5.99049377441406","6.12763595581055","6.26972484588623","6.41737604141235","6.56903219223022","6.72197198867798","6.87229633331299","7.01706409454346","7.15496397018433","7.28640937805176","7.41224956512451","7.53422689437866","7.65362119674683","7.77126884460449","7.88662910461426","7.99803447723389","8.10315704345703","8.20061874389648","8.29005908966064","8.37297630310059","8.45211124420166","8.53104400634766","8.61233043670654","8.69614601135254","8.78200054168701","8.8708381652832","8.96356391906738","9.06044864654541","9.16208648681641","9.26737022399902","9.3728551864624","9.47410202026367","9.56802749633789","9.65417194366455","9.73353099822998","9.80668926239014","9.87469482421875","9.9386510848999","9.99896430969238","10.0564117431641","10.1130084991455","10.1711511611938","10.2327909469604","10.2988042831421","10.3697156906128","10.4465303421021","10.5302286148071","10.6215887069702","10.7205629348755","10.8273735046387","10.9479637793975","11.0736434178067",
"Armenia","ARM","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","6.37085008621216","6.10622596740723","5.87242841720581","5.67882871627808","5.53492212295532","5.4443564414978","5.40803480148315","5.41840410232544","5.46079063415527","5.51622915267944","5.57189321517944","5.6220440864563","5.66816854476929","5.71251916885376","5.75981521606445","5.81183099746704","5.87252616882324","5.93673419952393","5.98682355880737","6.00062942504883","5.96612453460693","5.88359069824219","5.76630401611328","5.63226509094238","5.5053129196167","5.40542221069336","5.32796764373779","5.27602386474609","5.28281497955322","5.38919258117676","5.6214427947998","6.00570297241211","6.53576469421387","7.16315793991089","7.79970979690552","8.36610412597656","8.81457710266113","9.15359592437744","9.42052555084229","9.68433856964111","9.99441528320313","10.3710174560547","10.7846002578735","11.1772871017456","11.467809677124","11.6009159088135","11.5557870864868","11.3616857528687","11.0757122039795","10.7825269699097","10.5477447509766","10.3934049606323","10.3102607727051","10.3491741825983","10.3639422384123",
"American Samoa","ASM","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
